order_id;checkout_id;brand_id;retailer_id;order_amount;has_discount;fees_percentage;payment_cost_percentage;shipping_cost_euro;net_margin;is_profitable
9373;3315;681;6294;128.56;0;0.15;0.05;9.9;2.956;1
10330;3600;681;6654;108;0;0.15;0.05;9.9;0.9;1
6787;2524;993;2079;113.6;0;0.15;0.05;9.9;1.46;1
6382;2417;960;2876;106;0;0.15;0.05;9.85;0.75;1
11307;3882;586;5101;583.1;100;0.05;0.05;9.84;-109.84;0
11058;3526;586;5425;357.96;0;0.15;0.05;9.84;25.956;1
9268;3287;852;6259;392.68;100;0.05;0.05;9.84;-109.84;0
11445;3934;852;6993;356.97;100;0.05;0.05;9.84;-109.84;0
10027;3512;586;6540;383.18;0;0.15;0.05;9.82;28.498;1
6902;2568;852;5361;700.18;0;0.15;0.05;9.82;60.198;1
7692;2786;852;5603;381.74;0;0.15;0.05;9.82;28.354;1
9074;3219;852;5869;423.63;100;0.05;0.05;9.82;-109.82;0
9262;3281;852;6257;307.01;100;0.05;0.05;9.82;-109.82;0
6483;952;391;2209;173.4;0;0.15;0.05;9.8;7.54;1
7857;2840;586;5699;411.74;100;0.05;0.05;9.8;-109.8;0
8810;3135;586;6073;595;0;0.15;0.05;9.8;49.7;1
7421;2388;699;5139;134.74;0;0.15;0.05;9.8;3.674;1
7594;2752;852;5581;547.39;100;0.05;0.05;9.8;-109.8;0
6128;2415;886;1775;126;0;0.15;0.05;9.8;2.8;1
3543;1803;658;1007;212.93;0;0.15;0.05;9.78;11.513;1
1399;666;41;1646;112.38;0;0.15;0.05;9.76940664;1.46859336;1
1119;87;21;17;140.4;0;0.15;0.05;9.76;4.28;1
1267;642;21;1692;396;100;0.05;0.05;9.76;-109.76;0
1755;836;21;2058;201.6;100;0.05;0.05;9.76;-109.76;0
2491;1135;21;2751;208.8;0;0.15;0.05;9.76;11.12;1
2174;989;410;2173;145.8;0;0.15;0.05;9.76;4.82;1
2991;1357;487;3326;188.37;0;0.15;0.05;9.76;9.077;1
11225;3814;1026;1213;288;0;0.15;0.05;9.75273143;19.04726857;1
3911;826;53;556;112.35;0;0.15;0.05;9.75;1.485;1
6110;2301;53;556;110.14;0;0.15;0.05;9.75;1.264;1
6963;2124;53;4703;137.34;0;0.15;0.05;9.75;3.984;1
1742;559;202;1412;102;0;0.15;0.05;9.75;0.45;1
9105;3239;760;6200;387;0;0.15;0.05;9.75;28.95;1
9730;3430;825;6419;144;0;0.15;0.05;9.74343819;4.65656181;1
10574;3650;400;6707;150.48;0;0.15;0.05;9.74;5.308;1
5773;407;410;920;136.74;0;0.15;0.05;9.73;3.944;1
11349;2819;410;1775;129.96;0;0.15;0.05;9.73;3.266;1
7169;1843;410;4419;129.72;0;0.15;0.05;9.73;3.242;1
9366;3315;410;6294;134.76;0;0.15;0.05;9.73;3.746;1
5979;2299;462;784;107.49;100;0.05;0.05;9.72119573;-109.7211957;0
2943;1328;404;3275;132;0;0.15;0.05;9.71;3.49;1
8515;1885;1030;1697;159;0;0.15;0.05;9.70765605;6.19234395;1
1456;495;327;1046;102.9;0;0.15;0.05;9.68;0.61;1
1739;810;379;1046;104.6;0;0.15;0.05;9.68;0.78;1
1185;567;211;610;120.61;100;0.05;0.05;9.67;-109.67;0
6576;2387;738;1539;166.32;0;0.15;0.05;9.67;6.962;1
10329;3601;738;5923;160.44;0;0.15;0.05;9.67;6.374;1
6485;1853;806;2287;245.7;0;0.15;0.05;9.66;14.91;1
2927;1319;277;3270;136.74;100;0.05;0.05;9.65;-109.65;0
2986;1352;277;3318;136.74;100;0.05;0.05;9.65;-109.65;0
5645;2154;49;4887;119.66;100;0.05;0.05;9.64319027;-109.6431903;0
6763;2478;196;5063;141.6;0;0.15;0.05;9.6;4.56;1
1110;48;353;194;133.2;0;0.15;0.05;9.6;3.72;1
9868;3320;486;3580;131.46;0;0.15;0.05;9.6;3.546;1
8242;2957;486;3619;131.04;0;0.15;0.05;9.6;3.504;1
4842;1756;486;4354;131.04;0;0.15;0.05;9.6;3.504;1
9430;3334;610;5120;137.76;0;0.15;0.05;9.6;4.176;1
5308;1350;821;550;143.43;0;0.15;0.05;9.6;4.743;1
2668;1227;347;2970;106.5;0;0.15;0.05;9.59865486;1.05134514;1
4925;1764;843;2697;327.48;0;0.15;0.05;9.59;23.158;1
1670;281;61;789;124.2;0;0.15;0.05;9.55;2.87;1
2230;1020;61;2467;198.6;0;0.15;0.05;9.55;10.31;1
5331;2026;356;4687;110;0;0.15;0.05;9.5;1.5;1
9655;3414;542;6402;110;0;0.15;0.05;9.5;1.5;1
5362;1964;758;4246;172.8;0;0.15;0.05;9.5;7.78;1
8583;3074;972;5954;153.83;0;0.15;0.05;9.49;5.893;1
7128;2629;105;5440;262.86;0;0.15;0.05;9.47675944;16.80924056;1
6021;2283;410;1414;157.5;0;0.15;0.05;9.47;6.28;1
1338;683;92;1729;109;0;0.15;0.05;9.44815186;1.45184814;1
2723;320;353;979;177.6;0;0.15;0.05;9.44;8.32;1
2760;932;434;164;152.53;0;0.15;0.05;9.44;5.813;1
2513;1132;434;2684;129.16;100;0.05;0.05;9.44;-109.44;0
2800;1266;452;3048;307.1;100;0.05;0.05;9.44;-109.44;0
4359;1734;821;4011;131.46;0;0.15;0.05;9.44;3.706;1
7181;1338;822;3285;315;0;0.15;0.05;9.44;22.06;1
5764;2171;847;2011;126;0;0.15;0.05;9.44;3.16;1
10564;3541;1093;1761;265.56;0;0.15;0.05;9.43;17.126;1
2414;1110;400;2627;149.64;0;0.15;0.05;9.42;5.544;1
6288;2290;643;1865;101;0;0.15;0.05;9.42;0.68;1
10350;3408;1025;691;108.35;0;0.15;0.05;9.40055535;1.43444465;1
8056;2460;230;233;168.3;0;0.15;0.05;9.4;7.43;1
8677;674;230;371;384.14;0;0.15;0.05;9.4;29.014;1
1195;618;230;553;228.93;100;0.05;0.05;9.4;-109.4;0
690;383;230;1058;134.88;0;0.15;0.05;9.4;4.088;1
8932;3173;846;2321;247.2;0;0.15;0.05;9.39;15.33;1
9031;1121;848;2477;158.4;0;0.15;0.05;9.39;6.45;1
9547;3373;1085;6366;248.28;0;0.15;0.05;9.39;15.438;1
1103;367;53;784;117.72;0;0.15;0.05;9.35740942;2.41459058;1
9951;3195;1077;1227;226.8;0;0.15;0.05;9.34354477;13.33645523;1
6579;2387;196;1539;120;0;0.15;0.05;9.3;2.7;1
2082;1003;348;149;399.96;0;0.15;0.05;9.3;30.696;1
4921;1764;643;2697;179.28;0;0.15;0.05;9.3;8.628;1
6813;1286;643;3181;120.48;0;0.15;0.05;9.3;2.748;1
7507;2723;643;5048;122.4;0;0.15;0.05;9.3;2.94;1
1536;747;182;1882;120.27;0;0.15;0.05;9.2616097;2.7653903;1
970;292;349;905;58.5;0;0.15;0.05;9.26;-3.41;0
744;721;85;1173;144.36;100;0.05;0.05;9.25408274;-109.2540827;0
3689;1535;108;2116;148.5;0;0.15;0.05;9.24;5.61;1
6803;2541;21;5329;212.4;0;0.15;0.05;9.19;12.05;1
11700;3545;294;17;250.67;0;0.15;0.05;9.19;15.877;1
10822;2772;425;979;105.34;0;0.15;0.05;9.19;1.344;1
4390;561;645;1422;155.76;0;0.15;0.05;9.13;6.446;1
8109;1592;1023;1646;124.8;0;0.15;0.05;9.1;3.38;1
2610;1202;277;2945;136.74;100;0.05;0.05;9.05;-109.05;0
5417;1904;85;4526;128.16;100;0.05;0.05;9.02656629;-109.0265663;0
1552;755;375;1903;128.81;0;0.15;0.05;9.00543749;3.87556251;1
5063;789;379;1249;133.2;0;0.15;0.05;9;4.32;1
10933;2772;386;979;117;0;0.15;0.05;9;2.7;1
10215;3565;452;1041;138.8;0;0.15;0.05;9;4.88;1
7043;680;452;1269;101;0;0.15;0.05;9;1.1;1
3100;1409;452;3005;336.8;100;0.05;0.05;9;-109;0
3488;1501;452;3726;416.62;100;0.05;0.05;9;-109;0
3960;1608;452;4116;383.58;100;0.05;0.05;9;-109;0
4342;1728;452;4119;748;100;0.05;0.05;9;-109;0
3964;1611;452;4120;103.8;100;0.05;0.05;9;-109;0
3967;1615;452;4123;124.64;100;0.05;0.05;9;-109;0
3968;1616;452;4124;101.7;100;0.05;0.05;9;-109;0
4302;1717;452;4129;120.6;100;0.05;0.05;9;-109;0
2095;958;277;2245;136.74;100;0.05;0.05;8.99;-108.99;0
2115;965;277;2276;136.74;100;0.05;0.05;8.99;-108.99;0
2851;1283;277;3173;136.74;100;0.05;0.05;8.99;-108.99;0
2865;1289;277;3196;136.74;100;0.05;0.05;8.99;-108.99;0
2867;1292;277;3199;136.74;100;0.05;0.05;8.99;-108.99;0
2868;1294;277;3201;136.74;100;0.05;0.05;8.99;-108.99;0
2889;1298;277;3222;136.74;100;0.05;0.05;8.99;-108.99;0
9839;2716;570;2027;254.2;0;0.15;0.05;8.98110575;16.43889425;1
2074;934;167;2165;218.88;0;0.15;0.05;8.97;12.918;1
9604;2147;1084;4876;296.64;0;0.15;0.05;8.97;20.694;1
10269;3447;1144;6119;199.2;0;0.15;0.05;8.94388888;10.97611112;1
1104;598;21;1560;154.8;100;0.05;0.05;8.94;-108.94;0
1785;635;21;1657;129.6;0;0.15;0.05;8.94;4.02;1
1319;675;21;1728;136.8;100;0.05;0.05;8.94;-108.94;0
10472;3193;21;2721;158.4;0;0.15;0.05;8.94;6.9;1
2755;1252;21;3056;145.2;0;0.15;0.05;8.94;5.58;1
1315;641;28;1680;108.55;0;0.15;0.05;8.94;1.915;1
5119;1932;31;408;109.73;100;0.05;0.05;8.94;-108.94;0
4049;1646;31;851;124.8;100;0.05;0.05;8.94;-108.94;0
5154;1958;31;854;109.72;100;0.05;0.05;8.94;-108.94;0
4081;1662;31;2003;124.8;100;0.05;0.05;8.94;-108.94;0
4112;1676;31;4212;124.8;100;0.05;0.05;8.94;-108.94;0
5519;1689;31;4213;109.72;0;0.15;0.05;8.94;2.032;1
4128;1686;31;4225;124.8;100;0.05;0.05;8.94;-108.94;0
4544;1770;31;4227;171.45;100;0.05;0.05;8.94;-108.94;0
4168;1691;31;4235;124.8;100;0.05;0.05;8.94;-108.94;0
4248;1713;31;4263;124.8;100;0.05;0.05;8.94;-108.94;0
4404;1746;31;4331;109.72;100;0.05;0.05;8.94;-108.94;0
4546;1771;31;4383;109.74;100;0.05;0.05;8.94;-108.94;0
4787;1833;31;4449;109.74;100;0.05;0.05;8.94;-108.94;0
4826;1847;31;4467;109.75;100;0.05;0.05;8.94;-108.94;0
5488;1906;31;4567;109.71;0;0.15;0.05;8.94;2.031;1
5081;1907;31;4569;109.74;100;0.05;0.05;8.94;-108.94;0
6459;1925;31;4581;109.72;0;0.15;0.05;8.94;2.032;1
5117;1930;31;4585;109.72;100;0.05;0.05;8.94;-108.94;0
5708;1938;31;4588;109.74;100;0.05;0.05;8.94;-108.94;0
5125;1937;31;4589;109.71;100;0.05;0.05;8.94;-108.94;0
5148;1951;31;4604;109.73;100;0.05;0.05;8.94;-108.94;0
5163;1950;31;4605;109.72;100;0.05;0.05;8.94;-108.94;0
5996;1957;31;4612;109.73;100;0.05;0.05;8.94;-108.94;0
5997;1967;31;4622;109.71;100;0.05;0.05;8.94;-108.94;0
5651;1984;31;4647;109.71;100;0.05;0.05;8.94;-108.94;0
5203;1995;31;4659;109.73;100;0.05;0.05;8.94;-108.94;0
5204;1996;31;4660;109.73;100;0.05;0.05;8.94;-108.94;0
5211;2002;31;4666;109.74;100;0.05;0.05;8.94;-108.94;0
5222;2016;31;4679;109.72;100;0.05;0.05;8.94;-108.94;0
7057;2613;31;5408;219.45;100;0.05;0.05;8.94;-108.94;0
4493;1624;63;3317;110.81;0;0.15;0.05;8.94;2.141;1
1637;144;77;8;105.4;0;0.15;0.05;8.94;1.6;1
1020;551;77;626;102;0;0.15;0.05;8.94;1.26;1
122;2778;135;160;106.56;0;0.15;0.05;8.94;1.716;1
6173;2367;197;202;190.08;100;0.05;0.05;8.94;-108.94;0
2213;1013;197;519;138.24;100;0.05;0.05;8.94;-108.94;0
5370;2066;197;556;129.6;100;0.05;0.05;8.94;-108.94;0
2786;1788;197;1159;183.6;0;0.15;0.05;8.94;9.42;1
1039;563;197;1427;166.32;0;0.15;0.05;8.94;7.692;1
2540;1170;197;2865;136.08;100;0.05;0.05;8.94;-108.94;0
2949;1254;197;3056;120.96;100;0.05;0.05;8.94;-108.94;0
10850;3655;197;6721;120.96;0;0.15;0.05;8.94;3.156;1
4085;1655;202;184;200;0;0.15;0.05;8.94;11.06;1
1806;805;202;2005;134;0;0.15;0.05;8.94;4.46;1
6093;2306;202;5069;169;0;0.15;0.05;8.94;7.96;1
919;506;281;1324;227.97;100;0.05;0.05;8.94;-108.94;0
2534;1165;281;2753;211.45;100;0.05;0.05;8.94;-108.94;0
4550;568;304;1437;141.6;0;0.15;0.05;8.94;5.22;1
8953;2588;341;4703;129.64;0;0.15;0.05;8.94;4.024;1
6479;1708;365;268;118;0;0.15;0.05;8.94;2.86;1
6600;2116;369;1463;106.2;0;0.15;0.05;8.94;1.68;1
2850;1296;369;3159;378.6;0;0.15;0.05;8.94;28.92;1
1604;530;376;905;120.72;0;0.15;0.05;8.94;3.132;1
1445;410;376;1173;120;0;0.15;0.05;8.94;3.06;1
10214;3447;376;6119;144;0;0.15;0.05;8.94;5.46;1
11748;3983;376;7040;122.4;0;0.15;0.05;8.94;3.3;1
7500;921;415;17;130.8;0;0.15;0.05;8.94;4.14;1
8008;2778;415;160;130.8;0;0.15;0.05;8.94;4.14;1
8335;2575;415;1263;130.8;0;0.15;0.05;8.94;4.14;1
7049;2602;415;4624;130.8;0;0.15;0.05;8.94;4.14;1
7613;2504;415;5294;130.8;0;0.15;0.05;8.94;4.14;1
11046;3951;415;5689;130.8;0;0.15;0.05;8.94;4.14;1
9675;3420;415;6410;130.8;0;0.15;0.05;8.94;4.14;1
10107;3530;415;6566;163.5;100;0.05;0.05;8.94;-108.94;0
11386;3877;415;6944;130.8;0;0.15;0.05;8.94;4.14;1
2656;1107;426;1613;120.5;0;0.15;0.05;8.94;3.11;1
1937;763;434;164;122.02;0;0.15;0.05;8.94;3.262;1
2495;358;491;1007;165;0;0.15;0.05;8.94;7.56;1
2507;1145;491;2785;180;0;0.15;0.05;8.94;9.06;1
3045;1383;491;2895;214.2;100;0.05;0.05;8.94;-108.94;0
2620;1205;491;2948;195;100;0.05;0.05;8.94;-108.94;0
11618;3961;579;1775;322.84;0;0.15;0.05;8.94;23.344;1
3076;1389;579;2531;387.6;0;0.15;0.05;8.94;29.82;1
6592;1813;594;691;129.6;0;0.15;0.05;8.94;4.02;1
10349;3408;594;691;142.8;0;0.15;0.05;8.94;5.34;1
6380;1024;594;1085;131.52;0;0.15;0.05;8.94;4.212;1
4577;1778;594;1959;129.6;0;0.15;0.05;8.94;4.02;1
4465;1759;594;1977;129.6;100;0.05;0.05;8.94;-108.94;0
6106;994;594;2348;129.6;0;0.15;0.05;8.94;4.02;1
4579;1744;594;2798;156.48;100;0.05;0.05;8.94;-108.94;0
4606;1790;594;4282;153.6;100;0.05;0.05;8.94;-108.94;0
5612;1843;594;4419;153.6;100;0.05;0.05;8.94;-108.94;0
6669;2413;594;5169;142.08;100;0.05;0.05;8.94;-108.94;0
9690;3037;594;5417;163.2;0;0.15;0.05;8.94;7.38;1
5961;2270;656;4828;105;0;0.15;0.05;8.94;1.56;1
6487;1708;723;268;123.24;0;0.15;0.05;8.94;3.384;1
9314;3801;723;902;123.24;0;0.15;0.05;8.94;3.384;1
3900;672;723;1680;151.68;0;0.15;0.05;8.94;6.228;1
8055;2381;723;2348;208.56;0;0.15;0.05;8.94;11.916;1
9726;2919;723;2348;237;0;0.15;0.05;8.94;14.76;1
6464;2716;739;2027;257.4;100;0.05;0.05;8.94;-108.94;0
7839;987;739;2342;124.8;0;0.15;0.05;8.94;3.54;1
9053;3119;739;6054;124.8;0;0.15;0.05;8.94;3.54;1
11036;3198;802;902;192;0;0.15;0.05;8.94;10.26;1
7848;2585;971;4526;108.65;0;0.15;0.05;8.94;1.925;1
8148;1705;1033;4226;174.24;0;0.15;0.05;8.94;8.484;1
8161;2204;1033;4418;151.2;0;0.15;0.05;8.94;6.18;1
9092;3230;1033;6195;157.92;0;0.15;0.05;8.94;6.852;1
10816;3046;964;149;100.8;0;0.15;0.05;8.91556638;1.16443362;1
2050;389;410;1085;431.52;0;0.15;0.05;8.88;34.272;1
9380;3322;307;5397;139.2;0;0.15;0.05;8.86;5.06;1
10545;3226;975;4703;115.65;0;0.15;0.05;8.86;2.705;1
807;441;232;1160;202.56;100;0.05;0.05;8.8504005;-108.8504005;0
921;507;65;1329;435.1;100;0.05;0.05;8.85;-108.85;0
1677;805;352;2005;144;0;0.15;0.05;8.85;5.55;1
8253;2585;849;4526;136.08;0;0.15;0.05;8.85;4.758;1
10869;3749;533;6598;101.65;0;0.15;0.05;8.84221174;1.32278826;1
3085;1401;21;2069;151.2;100;0.05;0.05;8.84;-108.84;0
5411;2020;21;4421;151.2;0;0.15;0.05;8.84;6.28;1
8837;2593;586;5382;392.7;0;0.15;0.05;8.82;30.45;1
3714;604;211;1234;186.95;0;0.15;0.05;8.8;9.895;1
1490;260;294;681;168.38;0;0.15;0.05;8.8;8.038;1
10647;2656;294;681;139.26;0;0.15;0.05;8.8;5.126;1
6792;2524;988;2079;113.64;0;0.15;0.05;8.77;2.594;1
11255;2190;1093;4897;119.4;0;0.15;0.05;8.77;3.17;1
709;390;221;668;123.42;0;0.15;0.05;8.75724185;3.58475815;1
10021;1326;83;1529;131.04;0;0.15;0.05;8.75;4.354;1
8171;1705;224;4226;180.47;0;0.15;0.05;8.75;9.297;1
1084;553;348;513;364.28;100;0.05;0.05;8.75;-108.75;0
1475;847;352;1609;144;0;0.15;0.05;8.75;5.65;1
6319;853;352;2005;201.6;0;0.15;0.05;8.75;11.41;1
9883;3164;1108;6105;522.5;0;0.15;0.05;8.75;43.5;1
1444;410;25;1173;122.16;100;0.05;0.05;8.74536611;-108.7453661;0
4644;1444;167;3446;161.64;0;0.15;0.05;8.73;7.434;1
9184;2736;167;370;161.64;0;0.15;0.05;8.72;7.444;1
11598;3163;1166;940;152.82;0;0.15;0.05;8.71;6.572;1
2641;1181;313;2901;143.28;0;0.15;0.05;8.69839187;5.62960813;1
7193;1723;420;184;187.2;0;0.15;0.05;8.69;10.03;1
8069;2852;420;5706;249.6;0;0.15;0.05;8.69;16.27;1
8067;2114;846;1798;120;0;0.15;0.05;8.69;3.31;1
6080;2295;846;4898;201.6;0;0.15;0.05;8.69;11.47;1
7147;2624;846;5042;240;0;0.15;0.05;8.69;15.31;1
8524;2604;848;902;230.4;0;0.15;0.05;8.69;14.35;1
7576;2749;848;1434;134.4;0;0.15;0.05;8.69;4.75;1
8071;2852;848;5706;211.2;0;0.15;0.05;8.69;12.43;1
9516;1926;905;1527;120;0;0.15;0.05;8.67;3.33;1
8256;2956;942;5832;102.07;0;0.15;0.05;8.67;1.537;1
9581;2965;942;5832;116.65;0;0.15;0.05;8.67;2.995;1
10540;3656;830;6706;164.6;0;0.15;0.05;8.66251712;7.79748288;1
2919;1310;277;3260;136.74;100;0.05;0.05;8.65;-108.65;0
2921;1312;277;3261;136.74;100;0.05;0.05;8.65;-108.65;0
2922;1314;277;3262;136.74;100;0.05;0.05;8.65;-108.65;0
2536;496;410;1285;274.98;0;0.15;0.05;8.61;18.888;1
6248;2272;189;351;123.65;0;0.15;0.05;8.6;3.765;1
5416;1904;189;4526;136.18;0;0.15;0.05;8.6;5.018;1
1994;925;303;1849;153.19;0;0.15;0.05;8.6;6.719;1
1120;87;327;17;131.29;0;0.15;0.05;8.6;4.529;1
2108;315;327;410;181.72;0;0.15;0.05;8.6;9.572;1
6082;2340;327;3020;113.96;0;0.15;0.05;8.6;2.796;1
2502;595;345;595;128.7;0;0.15;0.05;8.6;4.27;1
5074;789;345;1249;126.72;0;0.15;0.05;8.6;4.072;1
4808;1561;345;3735;127.66;0;0.15;0.05;8.6;4.166;1
8163;1705;345;4226;108.51;0;0.15;0.05;8.6;2.251;1
9629;3209;345;4226;114.51;0;0.15;0.05;8.6;2.851;1
6893;2565;345;5355;119.69;0;0.15;0.05;8.6;3.369;1
1394;698;353;1798;133.2;0;0.15;0.05;8.6;4.72;1
8420;2691;434;1213;137.28;0;0.15;0.05;8.6;5.128;1
4655;828;434;1259;126.78;0;0.15;0.05;8.6;4.078;1
4108;1634;434;1441;122.02;0;0.15;0.05;8.6;3.602;1
3822;1518;434;3792;137.27;0;0.15;0.05;8.6;5.127;1
2334;1069;474;2556;122.4;100;0.05;0.05;8.6;-108.6;0
6560;2471;979;5250;231.36;0;0.15;0.05;8.6;14.536;1
9541;3353;346;781;136.8;0;0.15;0.05;8.57801319;5.10198681;1
11812;3531;1248;4181;116.1;0;0.15;0.05;8.57732432;3.03267568;1
7753;2909;456;1967;125.28;0;0.15;0.05;8.57551856;3.95248144;1
5772;1788;643;1159;120.48;100;0.05;0.05;8.57;-108.57;0
8820;3045;643;2697;128.64;0;0.15;0.05;8.57;4.294;1
5937;2290;86;1865;160.2;0;0.15;0.05;8.56464181;7.45535819;1
3013;1242;377;3020;308.4;0;0.15;0.05;8.56;22.28;1
9937;2788;545;965;114.12;0;0.15;0.05;8.55267348;2.85932652;1
3599;1535;251;2116;126;0;0.15;0.05;8.55;4.05;1
4683;646;178;1697;257.4;0;0.15;0.05;8.5;17.24;1
6694;2479;353;5267;120;0;0.15;0.05;8.5;3.5;1
4109;1634;381;1441;171;0;0.15;0.05;8.5;8.6;1
1910;3801;409;902;100;0;0.15;0.05;8.5;1.5;1
7053;1241;409;979;100;0;0.15;0.05;8.5;1.5;1
3830;1788;409;1159;100;0;0.15;0.05;8.5;1.5;1
2857;1286;409;3181;100;0;0.15;0.05;8.5;1.5;1
4296;1624;409;3317;100;0;0.15;0.05;8.5;1.5;1
5241;2374;409;4682;100;0;0.15;0.05;8.5;1.5;1
2088;358;415;1007;130.8;0;0.15;0.05;8.5;4.58;1
1740;601;415;1259;130.8;0;0.15;0.05;8.5;4.58;1
1586;678;415;1685;130.8;0;0.15;0.05;8.5;4.58;1
10551;3658;512;1262;102;0;0.15;0.05;8.5;1.7;1
11758;4038;21;1164;129.6;0;0.15;0.05;8.49;4.47;1
2633;1208;410;2531;206.22;0;0.15;0.05;8.49;12.132;1
4855;1399;410;2531;352.32;0;0.15;0.05;8.49;26.742;1
4059;1533;410;3816;202.44;0;0.15;0.05;8.49;11.754;1
11509;3955;636;7003;153.51;0;0.15;0.05;8.49;6.861;1
7106;2629;972;5440;269.48;0;0.15;0.05;8.49;18.458;1
5683;1906;365;4567;108;0;0.15;0.05;8.47369922;2.32630078;1
10396;527;55;1045;136.8;0;0.15;0.05;8.47325361;5.20674639;1
2370;656;387;1022;244.56;100;0.05;0.05;8.47;-108.47;0
1882;895;387;2139;244.56;100;0.05;0.05;8.47;-108.47;0
2090;358;167;1007;161.64;0;0.15;0.05;8.46;7.704;1
8144;2885;157;5441;127.39;100;0.05;0.05;8.45597433;-108.4559743;0
9596;3801;488;902;122.4;0;0.15;0.05;8.44;3.8;1
11027;3789;838;6866;521.83;0;0.15;0.05;8.44;43.743;1
11946;1217;924;2952;118;0;0.15;0.05;8.44;3.36;1
6513;873;226;8;241.06;0;0.15;0.05;8.36610074;15.73989926;1
7493;921;690;17;146.64;0;0.15;0.05;8.35;6.314;1
7365;2526;690;5251;146.04;0;0.15;0.05;8.35;6.254;1
4368;1720;389;4275;102.9;0;0.15;0.05;8.34823524;1.94176476;1
2122;791;230;172;121.26;0;0.15;0.05;8.32;3.806;1
1316;474;230;371;181.88;0;0.15;0.05;8.32;9.868;1
1011;458;230;691;128.96;100;0.05;0.05;8.32;-108.32;0
1539;619;230;1529;142.12;0;0.15;0.05;8.32;5.892;1
10014;1326;230;1529;114.64;0;0.15;0.05;8.32;3.144;1
7471;2732;230;4778;124.12;0;0.15;0.05;8.32;4.092;1
5977;2304;577;5066;102;100;0.05;0.05;8.30370438;-108.3037044;0
6867;2512;967;5297;254.16;0;0.15;0.05;8.3;17.116;1
10787;3442;967;6307;222.41;0;0.15;0.05;8.3;13.941;1
5934;2222;586;4969;674.02;100;0.05;0.05;8.25;-108.25;0
6718;2509;586;5297;547.4;100;0.05;0.05;8.25;-108.25;0
8035;2905;853;5671;1067.88;100;0.05;0.05;8.25;-108.25;0
4581;1748;415;1685;130.8;0;0.15;0.05;8.2341924;4.8458076;1
6786;2525;586;5308;447.44;0;0.15;0.05;8.23;36.514;1
7018;2605;586;5395;559.3;100;0.05;0.05;8.23;-108.23;0
7323;2686;586;5523;678.3;0;0.15;0.05;8.23;59.6;1
11505;3955;981;7003;125.75;0;0.15;0.05;8.21;4.365;1
10279;3580;1031;6452;175;0;0.15;0.05;8.21;9.29;1
1993;925;142;1849;185.92;0;0.15;0.05;8.19;10.402;1
9676;3420;1025;6410;117.03;0;0.15;0.05;8.15005969;3.55294031;1
4362;1734;377;4011;137.04;0;0.15;0.05;8.15;5.554;1
2219;987;61;2342;132.6;0;0.15;0.05;8.14;5.12;1
11548;3969;475;7030;379.84;100;0.05;0.05;8.14;-108.14;0
10548;3566;900;1959;236;0;0.15;0.05;8.14;15.46;1
2878;885;141;1857;140.4;0;0.15;0.05;8.11;5.93;1
5168;1946;410;4597;124.74;0;0.15;0.05;8.11;4.364;1
773;884;284;160;127.2;0;0.15;0.05;8.1;4.62;1
1945;914;284;258;127.2;0;0.15;0.05;8.1;4.62;1
1952;917;284;1463;127.2;0;0.15;0.05;8.1;4.62;1
2393;1105;284;2443;124;0;0.15;0.05;8.1;4.3;1
8120;2918;404;5760;158.4;0;0.15;0.05;8.09;7.75;1
9978;3496;391;4434;414.27;100;0.05;0.05;8.08;-108.08;0
1622;654;400;160;122.64;0;0.15;0.05;8.08;4.184;1
11130;3829;964;6889;86.4;0;0.15;0.05;8.06891629;0.57108371;1
2482;1025;486;2461;191.04;0;0.15;0.05;8.05;11.054;1
2631;1208;486;2531;298.08;0;0.15;0.05;8.05;21.758;1
11043;3912;21;6613;122.4;0;0.15;0.05;8.03;4.21;1
2261;1021;371;2471;100;0;0.15;0.05;8.02343941;1.97656059;1
2756;1252;377;3056;122.64;0;0.15;0.05;8.02;4.244;1
4830;1846;377;3272;124.56;0;0.15;0.05;8.02;4.436;1
9759;3801;140;902;120;0;0.15;0.05;8;4;1
10370;3445;714;6420;397.2;0;0.15;0.05;8;31.72;1
10159;3546;951;6600;286.01;100;0.05;0.05;8;-108;0
9895;3737;959;149;94.8;0;0.15;0.05;8;1.48;1
7841;2608;1040;2697;121.2;0;0.15;0.05;8;4.12;1
7849;2585;1040;4526;126.36;0;0.15;0.05;8;4.636;1
8080;2918;1040;5760;140.4;0;0.15;0.05;8;6.04;1
10390;3620;1177;6674;330.06;0;0.15;0.05;8;25.006;1
10400;2307;1178;2022;144;0;0.15;0.05;8;6.4;1
7973;2749;846;1434;240;0;0.15;0.05;7.96;16.04;1
8934;3173;848;2321;144;0;0.15;0.05;7.96;6.44;1
9403;2787;848;4581;153.6;0;0.15;0.05;7.96;7.4;1
5450;2088;848;4712;134.4;0;0.15;0.05;7.96;5.48;1
11920;3836;848;6903;144;0;0.15;0.05;7.96;6.44;1
8724;1926;1079;1527;121.47;0;0.15;0.05;7.96;4.187;1
1037;563;12;1427;190;100;0.05;0.05;7.95;-107.95;0
1050;570;12;1447;143;100;0.05;0.05;7.95;-107.95;0
1703;812;20;1775;172.8;0;0.15;0.05;7.95;9.33;1
1388;698;21;1798;144;100;0.05;0.05;7.95;-107.95;0
1712;816;22;2022;124.5;0;0.15;0.05;7.95;4.5;1
9057;3208;87;6173;129.6;0;0.15;0.05;7.95;5.01;1
1047;560;197;1010;120.96;0;0.15;0.05;7.95;4.146;1
